time,4kb_alloc,2mb_alloc,1gb_alloc,1gb_free,2mb_free,4kb_free
998000000,29313274,29771264,34865152,27787264,7380480,5100294
1000000000,29304472,29778944,35127296,27525120,7403520,5078376
1002000000,29178491,29654016,35389440,27262976,7570432,5162373
1004000000,29232968,29800960,34340864,28311552,7454208,5077176
1006000000,29243366,29782528,34865152,27787264,7505408,5034010
1008000000,29194957,29759488,34865152,27787264,7561216,5049651
1010000000,29083061,29585920,35651584,27000832,7759360,5136971
1012000000,28959581,29444608,36175872,26738688,7665664,5233315
1014000000,28831920,29364736,35913728,27000832,7778304,5328208
1016000000,28837126,29424640,35651584,27262976,7745536,5295866
1018000000,28775140,29365760,35913728,27000832,7831552,5330716
1020000000,28696079,29257728,34865152,28049408,7971840,5377521
1022000000,28756259,29331456,34865152,28049408,7922176,5293277
1024000000,28715308,29243904,35913728,27000832,8038400,5305556
1026000000,28708660,29226496,36438016,26476544,8081408,5286604
1028000000,28566777,29055488,37748736,25165824,8279040,5401863
1030000000,28488385,29046272,36175872,26738688,8310784,5457727
1032000000,28551012,29084672,35651584,27262976,8285696,5381788
1034000000,28535958,29045760,36700160,26214400,8342528,5378922
1036000000,28524324,29039616,36175872,26738688,8365568,5373660
1038000000,28589784,29064704,35913728,27262976,8097280,5289256
1040000000,28649571,29117440,35389440,27787264,8066048,5207965
1042000000,28524535,28971520,37748736,25427968,8237056,5307913
1044000000,28365573,28795392,37224448,25952256,8434688,5445371
1046000000,28239347,28660736,38010880,25165824,8588800,5552141
1048000000,28067261,28555776,39321600,23855104,8716800,5701187
1050000000,27837769,28353536,38535168,24641536,8939008,5910711
1052000000,27712195,28203520,38797312,24379392,9113600,6011709
1054000000,27590574,28084736,39583744,23592960,9253376,6112338
1056000000,27463990,27962880,38535168,24641536,9391104,6223050
1058000000,27392449,27877376,39059456,24117248,9495552,6275647
1060000000,27321782,27896832,38273024,24903680,9492992,6329418
1062000000,27305110,27871232,38797312,24379392,9533440,6331242
1064000000,27303953,27795968,39321600,23855104,9624064,6317039
1066000000,27279443,27809280,38797312,24379392,9628672,6323629
1068000000,27342780,27875328,38273024,24903680,9583104,6239812
1070000000,27449780,28005888,37486592,25690112,9469440,6115916
1072000000,27513266,28057600,38273024,24903680,9438208,6031950
1074000000,27454981,27958784,37748736,25427968,9553920,6073339
1076000000,27563357,28092928,36700160,26476544,9431552,5953187
1078000000,27705277,28233728,37486592,25690112,9305088,5796931
1080000000,27736435,28253184,38010880,25165824,9302016,5749389
1082000000,27684332,28251136,38273024,24903680,9321984,5783572
1084000000,27607677,28196864,37486592,25690112,9393664,5842819
1086000000,27672697,28237312,37224448,26214400,9112576,5756295
1088000000,27741936,28323328,36962304,26738688,8780800,5670672
1090000000,27802778,28334592,37486592,26214400,8784384,5594982
1092000000,27764331,28296192,38010880,25690112,8834560,5621653
1094000000,27777740,28331520,36962304,26738688,8823296,5584180
1096000000,27842113,28401664,37486592,26214400,8774656,5498303
1098000000,27815214,28339712,37486592,26476544,8595968,5503698
1100000000,27879399,28374016,37486592,26476544,8584704,5416473
1102000000,27773250,28257792,38535168,25427968,8723456,5500094
1104000000,27680585,28170240,38535168,25427968,8830976,5572791
1106000000,27549941,28018688,39059456,24903680,9009152,5676811
1108000000,27433214,27892736,39321600,24641536,9161216,5767426
1110000000,27337977,27812352,38797312,25165824,9262592,5841671
1112000000,27235021,27678720,39059456,24903680,9431552,5909299
1114000000,27109652,27487744,39583744,24379392,9655808,6001388
1116000000,26982443,27425792,39583744,24379392,9757696,6088661
1118000000,26857063,27343360,40370176,23592960,9881088,6173081
1120000000,26822104,27296256,39583744,24379392,9954816,6181416
1122000000,26870106,27295744,38797312,25427968,9722368,6104230
1124000000,26939853,27418112,38273024,25952256,9627136,6007347
1126000000,27046386,27478528,38010880,26214400,9597952,5869582
1128000000,27233848,27635712,37224448,27000832,9472512,5650376
1130000000,27383693,27788288,37486592,26738688,9351168,5469299
1132000000,27446432,27803136,37486592,26738688,9368576,5374304
1134000000,27522516,27868160,37748736,26476544,9335296,5266476
1136000000,27587309,27968000,38273024,25952256,9278976,5158163
1138000000,27639241,28061696,38010880,26476544,8960000,5069367
1140000000,27673524,28129792,38010880,26476544,8936448,4990540
1142000000,27709670,28231168,38010880,26476544,8876032,4913434
1144000000,27702357,28199936,38010880,26476544,8939008,4889003
1146000000,27644237,28108288,38273024,26214400,9078784,4898995
1148000000,27623152,28052992,38010880,26476544,9176064,4878096
1150000000,27541622,28008448,38273024,26214400,9262592,4917642
1152000000,27421672,27874816,39059456,25427968,9440256,4993560
1154000000,27376943,27832320,38010880,26476544,9521152,4999889
1156000000,27439622,27919872,38010880,26476544,9478144,4892666
1158000000,27504662,28010496,37748736,26738688,9430016,4785130
1160000000,27577761,28107776,37486592,27000832,9368064,4676703
1162000000,27707423,28234752,35913728,28835840,9018880,4507105
1164000000,27827044,28336128,36175872,28835840,8697344,4345500
1166000000,27987913,28461568,36175872,28835840,8610304,4146231
1168000000,28213450,28698112,34865152,30146560,8417280,3877174
1170000000,28466778,28943872,34340864,30670848,8219648,3575718
1172000000,28719934,29173248,34340864,30670848,8025088,3287746
1174000000,28815050,29317632,35389440,29884416,7661568,3149622
1176000000,28877699,29410816,35651584,29622272,7617024,3038333
1178000000,28834014,29339648,35651584,29622272,7732736,3037474
1180000000,28880570,29401088,35651584,29622272,7716864,2945350
1182000000,28944779,29391872,34340864,30932992,7771136,2836085
1184000000,29076024,29519360,34340864,30932992,7679488,2669000
1186000000,29144815,29583872,34078720,31195136,7657472,2557713
1188000000,29261378,29719040,33816576,31457280,7566848,2396606
1190000000,29361126,29824512,33816576,31981568,6982656,2251290
1192000000,29424523,29865472,34078720,31719424,6995456,2134133
1194000000,29435583,29887488,34340864,31457280,7014400,2082113
1196000000,29500580,30014464,34078720,31719424,6931968,1972572
1198000000,29504740,29992448,34865152,31195136,6731776,1928476
1200000000,29388296,29859840,35127296,30932992,6909952,1999352
1202000000,29263693,29780480,35127296,30932992,7023616,2089651
1204000000,29210325,29709824,35127296,31195136,6876160,2098987
1206000000,29161455,29658624,35127296,31195136,6963200,2112017
1208000000,29176360,29640192,34340864,32243712,6754816,2061784
1210000000,29239705,29721088,34078720,32505856,6716928,1955431
1212000000,29266676,29685760,34603008,31981568,6795264,1885452
1214000000,29330698,29735424,34340864,32505856,6521344,1783542
1216000000,29353385,29762560,34340864,32505856,6537728,1717335
1218000000,29417171,29852672,34340864,32505856,6484480,1616685
1220000000,29395144,29869568,34340864,32505856,6508032,1598264
1222000000,29444463,29915648,33554432,33292288,6496768,1514129
1224000000,29593500,30077440,32768000,34078720,6371840,1328228
1226000000,29789182,30242304,32768000,34340864,5972992,1104386
1228000000,29867723,30305792,33030144,34078720,5937152,998197
1230000000,29849652,30318592,34078720,33292288,5686272,992204
1232000000,29744876,30241280,34340864,33292288,5527552,1070868
1234000000,29636437,30106624,34340864,33292288,5683200,1158315
1236000000,29582594,30068224,34340864,33292288,5746688,1187070
1238000000,29518987,29988352,34078720,33554432,5849600,1227637
1240000000,29582704,30040576,33816576,34078720,5555712,1143440
1242000000,29724613,30238208,32505856,35389440,5373952,985659
1244000000,29791670,30338560,32768000,35127296,5293568,898634
1246000000,30006885,30576128,31981568,35913728,5071360,668059
1248000000,30094005,30675968,32243712,35651584,4977664,574795
1250000000,30124099,30706176,33554432,34603008,4690432,539581
1252000000,30063854,30657024,32768000,35389440,4757504,581906
1254000000,30125659,30671360,32505856,35913728,4494848,506277
1256000000,30148411,30694400,33292288,35127296,4475392,479941
1258000000,30157173,30714880,33292288,35127296,4463104,462987
1260000000,30216595,30787584,32243712,36175872,4394496,399469
1262000000,30434454,30968832,30932992,37486592,4198912,195946
1264000000,30532002,31057920,31457280,36962304,4077568,130654
1266000000,30597272,31160320,31457280,36962304,3938816,101736
1268000000,30696117,31181312,30932992,37748736,3620352,38219
1270000000,30774555,31239168,31195136,37748736,3254784,5349
1272000000,30836951,31284736,30932992,37748736,3410944,3369
1274000000,30866742,31279616,32243712,36438016,3372544,17098
1276000000,30881203,31245312,30670848,38010880,3399680,9805
1278000000,30976350,31299584,29884416,38797312,3258368,1698
1280000000,31203723,31519232,29884416,38797312,2810368,2677
1282000000,31312465,31667200,31719424,36962304,2542592,13743
1284000000,31184015,31527424,31981568,36962304,2420224,142193
1286000000,31087942,31468544,31457280,37486592,2479104,238266
1288000000,31023595,31450112,31719424,37224448,2497536,302613
1290000000,30940832,31361536,31719424,37224448,2586112,385376
1292000000,30902310,31330816,31719424,37224448,2616832,423898
1294000000,30848239,31268864,31719424,37224448,2678784,477969
1296000000,30864372,31340544,31981568,36962304,2607104,461836
1298000000,30743522,31197184,31981568,37224448,2488320,582686
1300000000,30708602,31163392,31981568,37224448,2522112,617606
1302000000,30640856,31065600,32768000,36438016,2619904,685352
1304000000,30527485,30968832,32243712,36962304,2716672,798723
1306000000,30494432,30930944,31981568,37224448,2754560,831776
1308000000,30497281,30950912,32505856,36962304,2472448,828927
1310000000,30533876,30998016,31719424,37748736,2425344,792332
1312000000,30623020,31081984,31195136,38273024,2341376,703188
1314000000,30820322,31359488,30146560,39321600,2061824,507934
1316000000,30907584,31438848,30408704,39321600,1713152,427840
1318000000,30958692,31561728,31457280,38273024,1573888,393116
1320000000,31008471,31636480,30670848,39059456,1486848,355625
1322000000,31072269,31744512,30932992,39059456,1091072,317427
1324000000,31054495,31740928,31719424,38273024,1079808,350049
1326000000,30928205,31689216,32505856,37486592,1131520,476339
1328000000,30759658,31496704,32768000,37224448,1324032,644886
1330000000,30633576,31408640,32768000,37224448,1412096,770968
1332000000,30507726,31243776,32768000,37224448,1576960,896818
1334000000,30381954,31148544,32768000,37224448,1672192,1022590
1336000000,30269366,31053824,33030144,36962304,1767424,1134666
1338000000,30153425,31027712,33554432,36438016,1793536,1250607
1340000000,30044727,30898688,32505856,37748736,1660416,1359305
1342000000,30107360,30989824,31719424,38535168,1569280,1296672
1344000000,30199787,31108608,30932992,39321600,1450496,1204245
1346000000,30307556,31225344,31719424,38535168,1333760,1096476
1348000000,30380609,31329792,31457280,38797312,1229312,1023423
1350000000,30445998,31361024,31981568,38273024,1198080,958034
1352000000,30512790,31447552,30670848,39583744,1111552,891242
1354000000,30662824,31580672,31195136,39059456,975872,743768
1356000000,30753353,31687168,30408704,39845888,863744,658871
1358000000,30815428,31772672,30408704,39845888,770048,604988
1360000000,30878294,31821312,30670848,39583744,710144,553386
1362000000,31014922,31959552,29097984,41418752,286720,439798
1364000000,31183738,32087040,29360128,40894464,385536,306822
1366000000,31249501,32146944,30408704,39845888,292864,273827
1368000000,31187547,32095744,30932992,39321600,334336,345509
1370000000,31122148,32033792,30408704,39845888,396288,410908
1372000000,31185403,32063488,30670848,39583744,364032,350213
1374000000,31234930,32157184,30146560,40108032,260608,310414
1376000000,31294710,32194560,30408704,39583744,451584,284426
1378000000,31183309,32095744,31457280,38535168,547328,398899
1380000000,31058302,31972352,31981568,38010880,670720,523906
1382000000,30932605,31846912,31457280,38535168,796160,649603
1384000000,30950885,31853568,30146560,39845888,789504,631323
1386000000,31041689,31992320,29884416,40108032,650752,540519
1388000000,31105374,32074752,30408704,39583744,566784,478370
1390000000,31167026,32114176,30670848,39321600,520704,423374
1392000000,31133131,32136192,30670848,39321600,498688,457269
1394000000,31095901,32098816,31457280,38535168,532992,497571
1396000000,30998068,32012800,31195136,38797312,619008,595404
1398000000,30921269,31973888,30932992,39059456,657920,672203
1400000000,30885404,31887872,30670848,39321600,743936,708068
1402000000,30946928,31968768,30670848,39321600,663040,646544
1404000000,30890801,31914496,31457280,38535168,717312,702671
1406000000,30766846,31787008,31981568,38010880,845312,826114
1408000000,30679617,31703040,31195136,38797312,929280,913343
1410000000,30658887,31638528,31195136,38797312,993792,934073
1412000000,30672059,31623168,30670848,39321600,1009152,920901
1414000000,30781616,31674368,30932992,39059456,957440,811856
1416000000,30800119,31643136,30932992,39059456,987648,794377
1418000000,30863397,31732224,30932992,39059456,893440,736219
1420000000,30951197,31801856,29360128,40632320,816128,656099
1422000000,31128368,31969280,31457280,38535168,632320,495312
1424000000,31001042,31859712,31981568,38010880,741888,622638
1426000000,30893453,31767552,31195136,38797312,834048,730227
1428000000,30822108,31726592,31457280,38535168,875008,801572
1430000000,30754929,31664640,31981568,38010880,936960,868751
1432000000,30720660,31650816,31457280,38535168,950784,903020
1434000000,30617700,31511040,32243712,37748736,1090560,1005980
1436000000,30491950,31333888,32243712,37748736,1267712,1131730
1438000000,30365453,31255040,32505856,37486592,1346560,1258227
1440000000,30291397,31200768,32505856,37486592,1400832,1332283
1442000000,30184230,31087104,33292288,36700160,1514496,1439450
1444000000,30111935,31003648,32768000,37224448,1597952,1511745
1446000000,30176294,31063040,32505856,37486592,1538560,1447386
1448000000,30127285,30957568,32768000,37486592,1381888,1496395
1450000000,30029057,30848000,33816576,36438016,1491456,1594623
1452000000,29905896,30687232,33554432,36700160,1652224,1717784
1454000000,29836886,30614016,33292288,36962304,1725440,1786794
1456000000,29897520,30691328,33030144,37224448,1648128,1726160
1458000000,29961117,30740992,33030144,37224448,1598464,1662563
1460000000,30026365,30763520,32505856,37748736,1575936,1597315
1462000000,29936374,30671872,33554432,36700160,1667584,1687306
1464000000,29862494,30641664,33292288,36962304,1697792,1761186
1466000000,29832433,30566912,33554432,36700160,1772544,1791247
1468000000,29735421,30437376,33816576,36438016,1902080,1888259
1470000000,29656460,30341632,34340864,35913728,1997824,1967220
1472000000,29527280,30206976,34603008,35651584,2132480,2096400
1474000000,29400449,30057984,35127296,35127296,2281472,2223231
1476000000,29288306,29922304,35127296,35127296,2417152,2335374
1478000000,29240891,29907456,34603008,35651584,2432000,2382789
1480000000,29149359,29830144,34865152,35389440,2509312,2474321
1482000000,29022017,29667328,35913728,34340864,2672128,2601663
1484000000,29021103,29634560,33816576,36438016,2704896,2602577
1486000000,29255458,29874688,32768000,37486592,2464768,2368222
1488000000,29611678,30277120,32243712,38010880,2062336,2012002
1490000000,29803204,30460416,32243712,38010880,1879040,1820476
1492000000,29960635,30626304,31981568,38273024,1713152,1663045
1494000000,30022389,30665216,33030144,37224448,1674240,1601291
1496000000,30019941,30640128,33816576,36438016,1699328,1603739
1498000000,29892843,30515712,34603008,35651584,1823744,1730837
1500000000,29714674,30321152,35389440,34865152,2018304,1909006
1502000000,29584945,30164992,34340864,35913728,2174464,2038735
1504000000,29627323,30236160,34078720,36175872,2103296,1996357
1506000000,29566812,30158848,34603008,35651584,2180608,2056868
1508000000,29482692,30024192,34865152,35389440,2315264,2140988
1510000000,29358861,29900288,35127296,35127296,2439168,2264819
1512000000,29307334,29830144,35127296,35127296,2509312,2316346
1514000000,29188863,29701632,35127296,35127296,2637824,2434817
1516000000,29235890,29731328,33816576,36438016,2608128,2387790
1518000000,29448838,29926400,32505856,37748736,2413056,2174842
1520000000,29557009,30071808,33292288,36962304,2267648,2066671
1522000000,29616759,30115840,33816576,36438016,2223616,2006921
1524000000,29570098,30081024,34603008,35651584,2258432,2053582
1526000000,29483914,29974016,34340864,35913728,2365440,2139766
1528000000,29550179,30057984,34078720,36175872,2281472,2073501
1530000000,29558629,30099456,34340864,35913728,2240000,2065051
1532000000,29495127,30066688,34340864,35913728,2272768,2128553
1534000000,29509179,30081536,34603008,35651584,2257920,2114501
1536000000,29420991,30035968,34340864,35913728,2303488,2202689
1538000000,29370986,29976064,34340864,35913728,2363392,2252694
1540000000,29435382,30040064,33554432,36700160,2299904,2187786
1542000000,29516276,30102016,33292288,36962304,2237952,2106892
1544000000,29616812,30243328,33292288,36962304,2096640,2006356
1546000000,29669049,30247424,33030144,37224448,2092544,1954119
1548000000,29773679,30398976,32505856,37748736,1940992,1849489
1550000000,29998150,30642688,31719424,38535168,1694720,1627578
1552000000,30139821,30785024,31981568,38273024,1552384,1485907
1554000000,30305197,30924800,31195136,39059456,1409536,1323603
1556000000,30428329,31109120,31195136,39059456,1222144,1203543
1558000000,30463242,31176192,32768000,37486592,1154048,1169654
1560000000,30335715,31095296,33030144,37224448,1234944,1297181
1562000000,30214407,30980608,33554432,36700160,1350656,1417465
1564000000,30042817,30777856,33554432,36700160,1553920,1588543
1566000000,29993034,30789120,32768000,37486592,1543168,1637814
1568000000,29915136,30726144,33554432,36700160,1606656,1715200
1570000000,29832102,30587392,34340864,35913728,1745408,1798234
1572000000,29707589,30489600,34340864,35913728,1843200,1922747
1574000000,29679487,30440448,33816576,36438016,1893376,1949825
1576000000,29580968,30354432,35651584,34603008,1980416,2047320
1578000000,29420268,30190592,35127296,35127296,2144768,2207508
1580000000,29274713,30091264,35913728,34340864,2246144,2351015
1582000000,29122111,29937664,34865152,35389440,2401280,2502081
1584000000,29104194,29896704,35127296,35127296,2442752,2519486
1586000000,29007453,29815296,35127296,35127296,2525184,2615203
1588000000,28974998,29729280,35913728,34340864,2613248,2645610
1590000000,28847595,29620736,36175872,34078720,2723328,2771477
1592000000,28721269,29477376,36175872,34078720,2868736,2895755
1594000000,28669525,29386752,35389440,34865152,2961920,2944939
1596000000,28738761,29431808,34865152,35389440,2917888,2874679
1598000000,28801281,29458944,35127296,35127296,2891776,2811135
1600000000,28817449,29489664,36175872,34078720,2863616,2792407
1602000000,28787597,29409280,36438016,33816576,2945536,2820723
1604000000,28661565,29319680,36700160,33554432,3038208,2943683
1606000000,28536024,29116416,37224448,33030144,3246080,3064616
1608000000,28399708,28969472,36962304,33292288,3395584,3198372
1610000000,28385092,28887040,35651584,34603008,3481088,3209916
1612000000,28447832,28948992,35913728,34340864,3422208,3144104
1614000000,28510747,28991488,35389440,34865152,3381248,3079653
1616000000,28574997,29031936,35127296,35127296,3344896,3011307
1618000000,28684050,29118464,35127296,35127296,3265024,2895598
1620000000,28826828,29198848,34340864,35913728,3190272,2747188
1622000000,28929937,29328896,34603008,35651584,3064832,2639471
1624000000,28991589,29372416,35389440,34865152,3025408,2573723
1626000000,28920549,29286400,36438016,33816576,3117056,2639131
1628000000,28795104,29196288,36175872,34078720,3210752,2760992
1630000000,28667423,29080064,36700160,33554432,3329536,2886113
1632000000,28633033,29019136,35913728,34340864,3398144,2912823
1634000000,28695094,29104128,35651584,34603008,3316224,2847690
1636000000,28663144,29110272,36175872,34078720,3314176,2875544
1638000000,28642536,29107200,36700160,33554432,3321344,2892056
1640000000,28644046,29010944,36175872,34078720,3423232,2884914
1642000000,28671062,29008896,36175872,34078720,3427840,2855338
1644000000,28568239,28847104,36962304,33292288,3593728,2954065
1646000000,28480563,28711936,36962304,33292288,3733504,3037133
1648000000,28474457,28669952,36962304,33292288,3780096,3038631
1650000000,28510639,28699136,36175872,34078720,3755008,2998353
1652000000,28574584,28684800,36438016,33816576,3776000,2927752
1654000000,28619888,28771840,35913728,34340864,3694080,2877328
1656000000,28631078,28824576,36700160,33554432,3646464,2861018
1658000000,28505105,28686336,37486592,32768000,3787776,2983919
1660000000,28544853,28707840,35389440,34865152,3773952,2936491
1662000000,28519564,28694528,37224448,33030144,3792384,2956660
1664000000,28392060,28521472,37748736,32505856,3968512,3081092
1666000000,28266703,28338688,38273024,31981568,4153856,3203889
1668000000,28155487,28209152,38010880,32243712,4289536,3308961
1670000000,28036540,28140544,38273024,31981568,4364800,3421252
1672000000,27923623,28031488,38273024,32243712,4216832,3529049
1674000000,27813075,27918848,38797312,31719424,4334592,3634477
1676000000,27688531,27755008,38797312,31719424,4504064,3753389
1678000000,27587692,27670016,39059456,31457280,4595200,3848084
1680000000,27606087,27686912,37486592,33030144,4583936,3824057
1682000000,27777047,27879424,37486592,33030144,4394496,3650025
1684000000,27842477,27927552,36962304,33554432,4355072,3575891
1686000000,27907298,28014080,36962304,33554432,4278272,3501342
1688000000,28150289,28244992,35389440,35127296,4054016,3251695
1690000000,28521781,28597760,34078720,36438016,3707392,2874059
1692000000,28821609,28869632,34340864,36175872,3441152,2568599
1694000000,29085993,29117952,33030144,37486592,3198464,2298583
1696000000,29345120,29434880,33030144,37486592,2885632,2035360
1698000000,29525576,29569024,34078720,36438016,2758656,1847736
1700000000,29587557,29618688,34078720,36438016,2717696,1777051
1702000000,29651793,29660160,34340864,36175872,2683392,1705647
1704000000,29692530,29720064,34340864,36175872,2630656,1657742
1706000000,29590099,29596672,35913728,34603008,2761728,1752493
1708000000,29457335,29432320,35651584,34865152,2935296,1876041
1710000000,29412726,29411328,35127296,35389440,2966016,1910922
1712000000,29441768,29439488,34340864,36175872,2945024,1874712
1714000000,29425135,29426176,35127296,35389440,2966016,1883665
1716000000,29459850,29495808,33816576,36700160,2908160,1837174
1718000000,29560135,29520384,34603008,35913728,2891776,1728697
1720000000,29556235,29526016,34865152,35651584,2897408,1721333
1722000000,29466679,29422080,34603008,35913728,3012608,1799625
1724000000,29532275,29527040,34340864,36175872,2915328,1726349
1726000000,29597704,29575680,33816576,36700160,2875904,1651704
1728000000,29694783,29606912,33292288,37224448,2852352,1546945
1730000000,29843368,29788672,33292288,37224448,2677760,1391192
1732000000,29801879,29728768,34340864,36175872,2748416,1421929
1734000000,29832501,29779968,34340864,36175872,2707456,1381067
1736000000,29835888,29767168,33816576,36700160,2728960,1368976
1738000000,29901496,29817344,33816576,36700160,2684928,1297224
1740000000,29980872,29874176,33554432,36962304,2633728,1212216
1742000000,30024266,29889024,33816576,36700160,2626560,1161142
1744000000,30085241,29969920,33554432,36962304,2553856,1091975
1746000000,30108633,30041600,33554432,36962304,2489856,1060903
1748000000,30030686,30001152,34078720,36438016,2541568,1127586
1750000000,29950157,29925376,33816576,36700160,2628608,1196851
1752000000,29993420,30000640,33816576,36700160,2564608,1142324
1754000000,29922565,29996544,34603008,35913728,2576384,1205499
1756000000,29796020,29809152,34865152,35651584,2774528,1321292
1758000000,29669930,29722624,34603008,35913728,2874368,1434070
1760000000,29546356,29581312,35127296,35389440,3027968,1545356
1762000000,29416361,29445632,36175872,34340864,3176960,1662039
1764000000,29323289,29339648,34340864,36175872,3294208,1743847
1766000000,29387891,29385728,34865152,35651584,3261952,1665421
1768000000,29437806,29405184,34603008,35913728,3253248,1604754
1770000000,29472758,29497856,34340864,36175872,3170304,1560074
1772000000,29523701,29497856,35127296,35389440,3183104,1496331
1774000000,29397375,29347328,35651584,34865152,3347968,1608321
1776000000,29269280,29197312,35651584,34865152,3502592,1731808
1778000000,29247295,29207040,35651584,34865152,3504640,1742017
1780000000,29137211,29152256,35913728,34865152,3313152,1836229
1782000000,29127976,29161984,35389440,35389440,3314176,1834712
1784000000,29089283,29147136,35913728,34865152,3343360,1859069
1786000000,29068507,29066752,35127296,35651584,3437568,1866021
1788000000,29130292,29134848,35127296,35651584,3377152,1796556
1790000000,29112462,29146624,35389440,35389440,3380224,1799538
1792000000,29177593,29242368,34865152,36175872,3036160,1720583
1794000000,29242594,29244928,35389440,35651584,3045376,1643806
1796000000,29169662,29189120,35651584,35389440,3112448,1705474
1798000000,29081310,29127168,35913728,35127296,3185152,1783074
1800000000,28952370,29020160,36175872,34865152,3307520,1896654
1802000000,28901663,28878848,34865152,36175872,3468288,1927905
1804000000,28969180,28950528,35127296,35913728,3405312,1851684
1806000000,29085170,29122048,34340864,36700160,3243008,1726478
1808000000,29207328,29220864,34603008,36438016,3157504,1591008
1810000000,29270674,29268992,34603008,36438016,3117568,1519470
1812000000,29334037,29298176,34078720,36962304,3101184,1443307
1814000000,29436789,29421568,33816576,37224448,2988032,1330315
1816000000,29498853,29438464,33554432,37486592,2981376,1258011
1818000000,29575682,29511168,34865152,36175872,2916352,1173502
1820000000,29627641,29601280,34603008,36438016,2832384,1115399
1822000000,29573044,29529088,35127296,35913728,2914304,1160268
1824000000,29464281,29361152,35913728,35127296,3094016,1257255
1826000000,29336854,29211648,36175872,34865152,3251200,1377002
1828000000,29268478,29167104,35389440,35651584,3302400,1438722
1830000000,29208470,29147648,35389440,35651584,3330560,1490026
1832000000,29298168,29190656,34340864,36700160,3294208,1393672
1834000000,29469874,29359616,33816576,37224448,3128320,1218894
1836000000,29627044,29520896,33554432,37486592,2975232,1053532
1838000000,29748204,29654016,33030144,38010880,2848256,926228
1840000000,30005223,29884928,31981568,39059456,2626048,660505
1842000000,30247374,30118912,32505856,38535168,2394624,415794
1844000000,30321887,30224896,32505856,38535168,2294272,335649
1846000000,30422997,30309376,31719424,39321600,2209280,235051
1848000000,30641142,30525440,30932992,40108032,1973248,36874
1850000000,30778798,30639104,31981568,39059456,1755136,3666
1852000000,30858187,30702592,31195136,39845888,1612800,3125
1854000000,30948157,30834176,30932992,40108032,1392128,2243
1856000000,31049340,30957056,31719424,39321600,1166848,3460
1858000000,31070764,30982144,31457280,39583744,1116160,7636
1860000000,31087966,31019520,31719424,39321600,1039360,29858
1862000000,31150169,31093248,30932992,40108032,923136,10151
1864000000,31355179,31254528,30146560,40894464,564736,2261
1866000000,31520306,31422464,29884416,40894464,491520,4558
1868000000,31591669,31489536,29360128,41418752,352256,5387
1870000000,31702577,31570432,30408704,40370176,159744,6095
1872000000,31732256,31578112,29884416,40894464,114688,13792
1874000000,31793526,31616000,29884416,40894464,11264,18058
1876000000,31718129,31522304,30932992,39583744,351744,108815
1878000000,31758690,31537152,29884416,40632320,333824,71326
1880000000,31823090,31529984,30408704,40108032,296960,50958
1882000000,31879977,31586816,29884416,40632320,185856,48343
1884000000,32007910,31754752,28573696,41680896,177664,22810
1886000000,32258186,31985664,27787264,41943040,242176,1398
1888000000,32517302,32251904,27787264,41418752,240640,1866
1890000000,32699296,32453120,27525120,41418752,115200,6240
1892000000,32924583,32683008,27000832,41418752,188416,2137
1894000000,32991901,32768000,27525120,40894464,22016,16227
1896000000,33047024,32827904,28049408,40108032,155136,30224
1898000000,33101883,32823296,27000832,41156608,91648,43461
1900000000,33162933,32936448,26738688,41156608,165888,57163
1902000000,33201282,33020928,27787264,40108032,20992,79230
1904000000,33137493,32962048,27262976,40632320,78848,144043
1906000000,33148246,33003520,28311552,39321600,276992,155818
1908000000,33021190,32864256,28835840,38797312,416256,282874
1910000000,32887844,32724992,29360128,38273024,555520,416220
1912000000,32686456,32541184,30670848,36962304,739328,617608
1914000000,32381942,32226816,30670848,36962304,1053696,922122
1916000000,32256164,32123392,30670848,36962304,1157120,1047900
1918000000,32136863,31930880,29884416,37748736,1349632,1167201
1920000000,32154607,31949312,29884416,37748736,1331200,1149457
1922000000,32216333,32011776,29360128,38273024,1268736,1087731
1924000000,32253356,32064512,29884416,37748736,1216000,1050708
1926000000,32125964,31905280,30146560,37486592,1375232,1178100
1928000000,32019251,31826432,30408704,37224448,1454080,1284813
1930000000,31932397,31749632,30408704,37224448,1530880,1371667
1932000000,31838817,31699456,30408704,37224448,1581056,1465247
1934000000,31786893,31636992,30932992,36700160,1643520,1517171
1936000000,31659930,31470080,31195136,36438016,1810432,1644134
1938000000,31535808,31321088,31981568,35651584,1959424,1768256
1940000000,31440936,31315456,31195136,36438016,1965056,1863128
1942000000,31358518,31277056,31981568,35651584,2003456,1945546
1944000000,31232055,31139328,31981568,35651584,2141184,2072009
1946000000,31171784,31095808,31981568,35651584,2184704,2132280
1948000000,31202638,31060480,31195136,36438016,2220032,2101426
1950000000,31265139,31113728,30932992,36700160,2166784,2038925
1952000000,31327314,31178240,31195136,36438016,2102272,1976750
1954000000,31274344,31147520,31719424,36175872,1870848,2029720
1956000000,31312372,31134208,31195136,36700160,1883648,1992204
1958000000,31235331,31059968,31195136,36700160,1957888,2069245
1960000000,31281395,31105024,31719424,36175872,1912832,2023181
1962000000,31282403,31127040,31457280,36438016,1890816,2022173
1964000000,31342812,31155712,31195136,36700160,1859072,1964836
1966000000,31377230,31177728,31457280,36438016,1833984,1933490
1968000000,31433532,31266304,31195136,36700160,1742848,1879748
1970000000,31322247,31156224,31719424,36175872,1852928,1991033
