time,4kb_alloc,2mb_alloc,1gb_alloc,1gb_free,2mb_free,4kb_free
1094000000,33261331,33617920,27525120,39583744,229376,237
1096000000,33120223,33479680,28049408,39321600,246784,33
1098000000,32986342,33356288,29097984,38535168,241664,282
1100000000,32825219,33186816,28573696,39583744,48128,125
1102000000,32726457,33081344,28049408,40108032,252416,71
1104000000,32778524,33152000,27262976,40894464,129536,228
1106000000,32844872,33247744,27000832,40894464,229376,440
1108000000,32911301,33305600,27000832,40894464,105472,59
1110000000,32975489,33339392,27000832,40894464,7168,383
1112000000,33039858,33409024,26214400,41418752,135680,14
1114000000,33107710,33463296,26214400,41418752,13312,258
1116000000,33213964,33541120,25690112,41680896,91136,500
1118000000,33466453,33760768,25165824,41680896,143360,427
1120000000,33704475,34010112,24903680,41418752,180224,485
1122000000,33774223,34080256,24641536,41680896,40448,369
1124000000,33940403,34287616,24379392,41418752,191488,77
1126000000,34107443,34490368,24903680,40632320,83456,461
1128000000,34166848,34537984,25427968,39845888,238592,448
1130000000,34068498,34437120,26738688,38797312,175616,494
1132000000,33876079,34281472,26476544,39321600,261632,401
1134000000,33784061,34220544,25690112,40370176,152576,259
1136000000,33767970,34162176,25427968,40632320,226816,478
1138000000,33876925,34224128,24379392,41680896,56320,67
1140000000,34130284,34447872,23330816,42205184,103424,148
1142000000,34382589,34664448,22806528,42205184,158720,259
1144000000,34636288,34919424,22544384,41943040,174592,0
1146000000,34888785,35133440,22282240,41680896,231936,431
1148000000,35068343,35315200,23068672,40632320,133120,73
1150000000,35132110,35361280,22282240,41418752,23040,306
1152000000,35208789,35403264,22020096,41418752,166400,427
1154000000,35369752,35614208,21757952,41418752,56832,232
1156000000,35473451,35716096,21757952,41156608,113152,469
1158000000,35479656,35720192,22020096,40894464,102912,408
1160000000,35544485,35789312,22020096,40632320,231424,91
1162000000,35608085,35894784,21495808,41156608,61952,491
1164000000,35671778,35974656,21757952,40632320,180736,286
1166000000,35736380,36021248,21495808,40894464,69632,196
1168000000,35799422,36132864,20971520,41156608,157184,130
1170000000,35969252,36314624,20185088,41680896,67584,284
1172000000,36200544,36538368,19398656,41943040,136704,416
1174000000,36344266,36647936,19922944,41156608,145920,54
1176000000,36406774,36746240,19922944,40894464,247296,10
1178000000,36470166,36839424,19922944,40894464,90624,106
1180000000,36622595,36998656,19398656,41156608,40960,253
1182000000,36769633,37145088,18874368,41418752,9728,159
1184000000,36846402,37260288,18874368,41156608,79872,190
1186000000,36910872,37367808,18874368,40894464,169984,232
1188000000,36974950,37485568,18874368,40632320,250368,154
1190000000,36908661,37408256,19922944,39845888,131584,395
1192000000,36785554,37246976,19922944,40108032,154112,110
1194000000,36755483,37169664,19922944,40108032,261120,485
1196000000,36759829,37146112,19398656,40894464,18432,235
1198000000,36820125,37208576,19398656,40632320,157696,355
1200000000,36801851,37157888,20709376,39321600,226816,197
1202000000,36675252,37058048,20709376,39583744,190976,332
1204000000,36588516,36980736,19922944,40632320,93184,28
1206000000,36652128,37000192,19398656,41156608,9728,416
1208000000,36730797,37065216,18874368,41418752,128512,83
1210000000,36802816,37181952,19660800,40370176,201728,256
1212000000,36836624,37174784,20185088,39845888,175104,240
1214000000,36737454,37046784,20185088,40108032,140288,82
1216000000,36726627,36999680,19922944,40370176,198144,157
1218000000,36821778,37127168,18874368,41156608,237568,238
1220000000,36886894,37189120,19136512,40894464,110592,146
1222000000,36874589,37146624,20185088,39845888,165376,163
1224000000,36745275,37032448,21495808,38797312,146432,453
1226000000,36588928,36815872,20971520,39583744,257536,128
1228000000,36530983,36730880,20709376,40108032,138240,217
1230000000,36505283,36703744,20971520,39845888,190976,317
1232000000,36354343,36589568,22282240,38797312,194048,217
1234000000,36191623,36439552,22020096,39321600,244736,121
1236000000,36105592,36358656,21757952,39845888,149504,136
1238000000,35983689,36248576,21757952,40108032,119296,183
1240000000,35971279,36199936,21495808,40370176,180224,305
1242000000,35940590,36141568,22282240,39845888,7168,274
1244000000,35915922,36155904,21757952,40370176,17408,366
1246000000,35978706,36187136,21495808,40370176,185856,46
1248000000,35915886,36153856,22282240,39845888,19456,402
1250000000,35879925,36151296,21233664,40894464,58368,11
1252000000,35943473,36237312,20709376,41156608,170496,463
1254000000,35924055,36213760,22282240,39583744,213504,425
1256000000,35798362,36095488,22806528,39321600,195584,166
1258000000,35642685,35941376,23330816,39059456,243200,195
1260000000,35646907,35943936,21495808,40894464,236544,69
1262000000,35712546,36036608,21495808,40894464,77824,478
1264000000,35888129,36180480,20447232,41680896,20480,511
1266000000,35989749,36249088,20971520,40894464,112640,267
1268000000,35990471,36222976,21757952,40108032,138240,57
1270000000,35996482,36204544,21495808,40370176,150528,190
1272000000,36058650,36227072,20447232,41418752,65536,486
1274000000,36168511,36326912,19922944,41680896,118272,193
1276000000,36246387,36391424,20971520,40370176,238080,141
1278000000,36238600,36382720,22020096,39321600,254464,248
1280000000,36114758,36280832,21757952,39845888,218112,186
1282000000,36046748,36215296,21757952,40108032,89600,100
1284000000,36052781,36208640,21757952,40108032,90112,211
1286000000,36097631,36263424,21495808,40108032,252416,417
1288000000,36134193,36333056,20971520,40632320,146432,207
1290000000,36157383,36332032,21495808,40108032,124416,57
1292000000,36151268,36302848,21495808,40108032,159744,28
1294000000,36193296,36346880,20971520,40632320,73216,496
1296000000,36237216,36421632,21495808,39845888,217088,96
1298000000,36061695,36265472,23068672,38797312,24576,1
1300000000,35852423,35995648,22282240,39845888,241152,377
1302000000,35761004,35975680,22282240,40108032,90624,148
1304000000,35636764,35859456,23592960,39059456,68608,484
1306000000,35485490,35644928,23855104,39059456,172544,206
1308000000,35358694,35501056,24117248,39059456,181248,26
1310000000,35231030,35345920,23855104,39583744,201728,202
1312000000,35103045,35243008,23855104,39845888,170496,187
1314000000,35100782,35264000,23330816,40370176,151552,402
1316000000,35167135,35317760,23330816,40370176,31744,97
1318000000,35094706,35254272,23592960,40108032,167424,334
1320000000,35145998,35305984,23330816,40370176,64512,242
1322000000,35101634,35253760,23330816,40370176,161280,62
1324000000,35218024,35373056,22020096,41418752,187392,408
1326000000,35290087,35469824,22020096,41418752,18944,25
1328000000,35372646,35549184,22544384,40632320,118784,410
1330000000,35338374,35550208,23592960,39583744,152064,378
1332000000,35274483,35477504,23330816,40108032,26624,269
1334000000,35169348,35365888,23068672,40370176,243200,444
1336000000,35232311,35422208,22282240,41156608,123904,457
1338000000,35306364,35505152,22544384,40632320,229376,132
1340000000,35370631,35517440,22806528,40370176,152576,377
1342000000,35406222,35586560,22282240,40894464,48128,114
1344000000,35409048,35613184,23330816,39845888,18432,360
1346000000,35284089,35460096,23855104,39583744,34304,391
1348000000,35156583,35313152,24641536,39059456,46592,409
1350000000,35014152,35138560,24641536,39321600,101376,504
1352000000,34967061,35061248,24117248,39845888,225792,491
1354000000,34853569,34962432,24379392,39845888,176128,319
1356000000,34767133,34877952,24117248,40370176,84992,227
1358000000,34612644,34694656,25952256,38797312,160768,92
1360000000,34403978,34488320,26214400,39059456,51200,374
1362000000,34290286,34332160,25952256,39583744,58880,402
1364000000,34162066,34239488,25690112,40108032,17920,110
1366000000,34073107,34122752,25952256,39845888,223232,493
1368000000,34075402,34102784,25427968,40370176,241152,246
1370000000,34111503,34177024,25427968,40370176,130560,497
1372000000,34180065,34244096,24117248,41418752,257536,31
1374000000,34286973,34360320,24379392,41156608,34304,131
1376000000,34314667,34459648,25427968,39845888,169472,85
1378000000,34239639,34417664,25427968,40108032,24064,361
1380000000,34111089,34285056,26214400,39583744,23040,399
1382000000,34045902,34216448,25427968,40370176,157184,50
1384000000,34079314,34271744,25427968,40370176,68096,430
1386000000,34025928,34225664,25952256,39845888,167936,56
1388000000,34011052,34293248,25427968,40370176,115200,84
1390000000,34073793,34303488,25165824,40632320,41984,319
1392000000,34024433,34244608,27000832,38797312,150528,15
1394000000,33893069,34134528,27262976,38797312,129536,307
1396000000,33628459,33872384,27787264,38797312,132096,213
1398000000,33410379,33635328,28049408,39059456,62976,181
1400000000,33201113,33450496,28835840,38535168,195072,39
1402000000,33115685,33376768,26738688,40894464,91648,475
1404000000,33181369,33380352,27000832,40632320,22528,327
1406000000,33085409,33263616,28049408,39583744,235520,31
1408000000,33109271,33281536,26738688,40894464,193536,233
1410000000,33173166,33387520,26738688,40894464,23552,338
1412000000,33233246,33454080,26738688,40632320,159232,162
1414000000,33295721,33549824,26738688,40632320,1024,151
1416000000,33245562,33517056,27525120,39845888,83968,134
1418000000,33264560,33527296,25952256,41418752,54784,80
1420000000,33326942,33594880,25952256,41156608,186880,162
1422000000,33472304,33747456,25952256,40894464,151040,208
1424000000,33535294,33786368,25427968,41418752,49152,194
1426000000,33638685,33932288,25427968,41156608,61952,227
1428000000,33702792,34006528,25427968,40894464,185856,120
1430000000,33766964,34067968,25427968,40894464,59904,460
1432000000,33831944,34172928,25690112,40370176,152064,504
1434000000,33896246,34188288,25690112,40370176,72704,202
1436000000,33770345,34081280,26738688,39583744,43520,151
1438000000,33645212,33960960,26738688,39845888,26624,356
1440000000,33635358,34052608,25427968,40894464,206848,482
1442000000,33698194,34147840,25427968,40894464,49152,110
1444000000,33775321,34269696,25165824,40894464,112128,295
1446000000,33839905,34344448,25690112,40108032,235008,223
1448000000,33974154,34522112,24117248,41418752,185344,118
1450000000,34046193,34585088,23592960,41943040,50176,271
1452000000,34173702,34678272,24379392,40894464,91648,250
1454000000,34235222,34760704,24117248,40894464,209920,170
1456000000,34296802,34788864,23855104,41156608,120320,30
1458000000,34460135,34971136,23068672,41680896,36864,25
1460000000,34629369,35140608,23330816,40894464,222208,263
1462000000,34745591,35284480,22544384,41418752,224256,265
1464000000,34960435,35439104,22020096,41680896,116736,461
1466000000,35201403,35674624,21495808,41680896,164864,133
1468000000,35296319,35744256,22020096,41156608,0,449
1470000000,35311800,35739648,22544384,40370176,251392,328
1472000000,35374006,35808768,22282240,40632320,120320,74
1474000000,35377520,35829760,22020096,40894464,95744,144
1476000000,35471646,35962368,21757952,40894464,131072,226
1478000000,35534582,36015616,21233664,41418752,14848,266
1480000000,35605249,36128256,22020096,40370176,93696,255
1482000000,35566533,36077568,22282240,40108032,183296,59
1484000000,35495372,35998720,22544384,40108032,71168,52
1486000000,35484492,35921408,22282240,40370176,159232,180
1488000000,35388596,35814912,22806528,40108032,99328,332
1490000000,35301600,35688448,23068672,40108032,50688,288
1492000000,35174983,35617280,23592960,39583744,248320,441
1494000000,35046757,35547648,23592960,39845888,184320,155
1496000000,34935330,35447808,23068672,40632320,133120,478
1498000000,34917971,35498496,23592960,40108032,99840,429
1500000000,34903966,35487232,22282240,41418752,125440,98
1502000000,35029770,35634688,22282240,41156608,114176,246
1504000000,35093360,35685376,22544384,40894464,0,144
1506000000,35154705,35728384,22806528,40370176,157696,239
1508000000,35139320,35702784,23068672,40108032,198656,264
1510000000,35036623,35522048,23592960,39845888,220160,49
1512000000,35096915,35572736,22806528,40632320,109056,173
1514000000,35159909,35618304,22544384,40894464,512,155
1516000000,35218603,35642368,22806528,40370176,179712,341
1518000000,35242584,35692032,22806528,40370176,105984,424
1520000000,35226200,35655680,23068672,40108032,158720,424
1522000000,35241594,35675648,22806528,40370176,123392,390
1524000000,35287717,35769344,22806528,40108032,245760,347
1526000000,35332326,35817472,22544384,40370176,153088,282
1528000000,35382687,35907072,21495808,41418752,13312,97
1530000000,35448465,36005376,22020096,40632320,111104,367
1532000000,35509680,36058624,21757952,40632320,259072,80
1534000000,35596123,36170752,21757952,40632320,60416,165
1536000000,35552305,36122624,22282240,40108032,152064,463
1538000000,35478154,36008448,23330816,39321600,78336,374
1540000000,35364709,35896832,22544384,40370176,41472,155
1542000000,35291216,35828224,22806528,40108032,183296,432
1544000000,35247928,35832320,22806528,40108032,222720,200
1546000000,35311138,35855360,22020096,40894464,136192,478
1548000000,35442950,35996160,20709376,41943040,125952,250
1550000000,35658198,36272128,20971520,41156608,159232,42
1552000000,35757443,36370432,20185088,41680896,223744,125
1554000000,35918041,36532736,19922944,41680896,162816,295
1556000000,36116097,36758528,20185088,41156608,1024,383
1558000000,36130840,36812288,21233664,39845888,194560,488
1560000000,36138777,36774400,20447232,40632320,224768,231
1562000000,36199480,36852736,20447232,40632320,85504,456
1564000000,36047529,36725248,22544384,38797312,102912,343
1566000000,35912135,36560896,22282240,39321600,140800,57
1568000000,35826109,36481536,22020096,39845888,44032,67
1570000000,35752711,36367872,21495808,40370176,230912,249
1572000000,35647514,36220928,23592960,38535168,220672,486
1574000000,35344324,35924992,24117248,38797312,33792,60
1576000000,35116124,35680768,23855104,39321600,243712,420
1578000000,35093039,35695616,22806528,40370176,251904,465
1580000000,35074968,35664384,23330816,40108032,39424,104
1582000000,34956624,35589120,24117248,39321600,232960,176
1584000000,34829553,35451904,24379392,39321600,235008,271
1586000000,34702221,35329536,24641536,39321600,222720,115
1588000000,34606698,35224064,23855104,40370176,161280,406
1590000000,34651978,35307520,23592960,40632320,32768,182
1592000000,34587346,35261440,24641536,39583744,143360,302
1594000000,34460713,35203584,24641536,39845888,65536,471
1596000000,34334282,35107328,25427968,39321600,26112,438
1598000000,34207534,34935296,24903680,40108032,62976,210
1600000000,34203377,34942976,24379392,40632320,59392,271
1602000000,34269107,35038720,23592960,41156608,160256,77
1604000000,34331849,35121152,23330816,41418752,14848,311
1606000000,34443501,35161088,22806528,41680896,125440,275
1608000000,34651016,35358208,22282240,41680896,245248,120
1610000000,34732247,35447808,23330816,40632320,74240,297
1612000000,34705872,35441664,23592960,40370176,107008,48
1614000000,34528266,35255296,25690112,38535168,208384,502
1616000000,34399115,35170304,24379392,40108032,160768,117
1618000000,34329717,35069440,24641536,40108032,68608,395
1620000000,34380922,35137536,24641536,39845888,211456,390
1622000000,34254059,35016704,25427968,39321600,197120,277
1624000000,34125713,34892288,25690112,39321600,187904,111
1626000000,33998566,34746368,26214400,39059456,198656,282
1628000000,33815191,34576384,27000832,38797312,27648,361
1630000000,33688778,34465792,26738688,39321600,2560,310
1632000000,33604026,34373632,26214400,39845888,179712,70
1634000000,33552638,34331648,25690112,40632320,10752,258
1636000000,33568429,34348544,25690112,40370176,240128,339
1638000000,33609090,34372608,26214400,39845888,175616,126
1640000000,33484305,34265088,26476544,39845888,145408,495
1642000000,33368131,34182656,26738688,39845888,81920,445
1644000000,33357812,34176000,25165824,41418752,99328,12
1646000000,33293904,34106368,27262976,39321600,232448,432
1648000000,33214794,34034688,26738688,40108032,121344,182
1650000000,33199650,34022912,26476544,40370176,147968,478
1652000000,33150208,33965056,26738688,40108032,255488,256
1654000000,33189121,33998848,25952256,40894464,182784,255
1656000000,33345821,34131968,25427968,41156608,155136,227
1658000000,33410235,34212352,25690112,40894464,10240,325
1660000000,33321470,34102272,27262976,39321600,209408,2
1662000000,33191854,33976832,27000832,39845888,202240,82
1664000000,33151350,33931776,27000832,40108032,25600,138
1666000000,33161281,33949184,26738688,40108032,260096,447
1668000000,33224051,33956352,26214400,40632320,190464,141
1670000000,33289776,34030080,25952256,40894464,50688,464
1672000000,33351362,34075648,25690112,40894464,205824,318
1674000000,33502283,34230272,24903680,41418752,162304,437
1676000000,33565671,34246656,24903680,41418752,82944,25
1678000000,33816831,34484736,23592960,42205184,117760,257
1680000000,33986807,34631168,24117248,41418752,63488,265
1682000000,34117746,34788864,24379392,40894464,36864,398
1684000000,34143044,34764800,25165824,40108032,35840,188
1686000000,34016479,34574336,25952256,39583744,90624,289
1688000000,34050821,34562560,23592960,41943040,68096,251
1690000000,34189586,34686976,24641536,40632320,67072,238
1692000000,34248363,34745856,24641536,40370176,211456,341
1694000000,34311437,34779136,24379392,40632320,115200,243
1696000000,34346574,34829824,23855104,41156608,29184,434
1698000000,34409692,34808320,24379392,40370176,249856,292
1700000000,34463955,34803200,24641536,40108032,200704,301
1702000000,34353774,34734592,25427968,39583744,117248,402
1704000000,34274791,34649600,25690112,39583744,19456,25
1706000000,34147547,34479104,25952256,39583744,54784,293
1708000000,34021112,34393088,26214400,39583744,5120,264
1710000000,33950803,34347008,24903680,40894464,121344,429
1712000000,34001347,34433536,25690112,39845888,246784,61
1714000000,33875533,34322944,26214400,39583744,220672,435
1716000000,33875962,34291712,24641536,41156608,251904,6
1718000000,34069544,34492928,24379392,41156608,118784,472
1720000000,34133310,34576896,24903680,40370176,233472,194
1722000000,34181005,34670592,24903680,40370176,92160,115
1724000000,34243958,34719744,24117248,40894464,242176,138
1726000000,34262431,34770432,25165824,39845888,173056,97
1728000000,34162712,34698752,24903680,40370176,81920,488
1730000000,34176570,34726912,24641536,40632320,39936,454
1732000000,34103014,34671104,25952256,39321600,169472,282
1734000000,33899656,34492928,27000832,38797312,26624,376
1736000000,33746912,34270208,26738688,39321600,140288,32
1738000000,33619711,34158080,26738688,39583744,117248,257
1740000000,33460513,34042368,27787264,38797312,130048,223
1742000000,33335732,33925120,27262976,39583744,110080,76
1744000000,33239078,33759232,27262976,39845888,110080,474
1746000000,33115175,33605120,27787264,39583744,125952,473
1748000000,33072554,33543680,27525120,39845888,230400,86
1750000000,32979767,33410048,27525120,40108032,194560,201
1752000000,33122622,33550336,25690112,41680896,173568,194
1754000000,33228744,33604096,25952256,41418752,13824,56
1756000000,33366364,33739264,25427968,41680896,3072,164
1758000000,33487254,33858048,25952256,40894464,25600,106
1760000000,33492878,33834496,27000832,39845888,43520,114
1762000000,33378712,33694208,27525120,39583744,35840,104
1764000000,33351683,33697792,27525120,39583744,58880,509
1766000000,33223950,33611264,27525120,39845888,11264,242
1768000000,33140994,33557504,27787264,39583744,147968,254
1770000000,33014952,33470464,27787264,39845888,98816,344
1772000000,32994794,33438720,27262976,40370176,151040,22
1774000000,33057979,33537536,26738688,40632320,250880,325
1776000000,33123662,33622528,27000832,40370176,100352,178
1778000000,33155814,33640960,26476544,40894464,49664,282
1780000000,33220228,33640960,27000832,40108032,247296,380
1782000000,33282139,33716224,26476544,40632320,110080,421
1784000000,33347069,33748480,26738688,40370176,13312,3
1786000000,33314015,33679360,27525120,39583744,115200,289
1788000000,33250696,33626112,26738688,40370176,231936,120
1790000000,33312963,33656320,25690112,41418752,139264,317
1792000000,33433334,33766400,25165824,41680896,171008,266
1794000000,33591712,33968640,24903680,41680896,72704,96
1796000000,33852040,34260480,22806528,43253760,44544,376
1798000000,34156655,34561536,23592960,41680896,225280,401
1800000000,34322661,34724352,23068672,41943040,158720,283
1802000000,34466236,34895872,24117248,40632320,105984,68
1804000000,34531237,34966528,23330816,41156608,232448,91
1806000000,34419182,34888192,25427968,39321600,160768,18
1808000000,34293361,34760704,25427968,39583744,151552,399
1810000000,34299327,34788352,24903680,40108032,118272,65
1812000000,34187359,34667008,25690112,39583744,89088,417
1814000000,33992293,34421760,27000832,38797312,5120,411
1816000000,33832751,34229760,26738688,39321600,94720,209
1818000000,33702956,34063360,26738688,39583744,128512,468
1820000000,33654174,34017792,25952256,40370176,223232,98
1822000000,33605129,33986560,26476544,40108032,40960,503
1824000000,33642216,34002432,25427968,40894464,250368,280
1826000000,33700995,34052096,25952256,40370176,141824,381
1828000000,33713836,34091008,26214400,40108032,90112,340
1830000000,33621631,33994752,27000832,39583744,16384,385
1832000000,33617051,33998848,26476544,40108032,16896,357
1834000000,33572523,33896960,26738688,39845888,163328,341
1836000000,33446826,33801216,27262976,39583744,122880,86
1838000000,33319465,33690624,28049408,39059456,98304,471
1840000000,33251236,33623040,26738688,40370176,234496,92
1842000000,33315827,33676800,26214400,40894464,116224,13
1844000000,33378632,33773056,26476544,40370176,219136,184
1846000000,33423751,33809408,26476544,40370176,137728,121
1848000000,33444777,33866752,25952256,40894464,59392,87
1850000000,33550317,33989632,24903680,41680896,93184,19
1852000000,33685910,34119168,25427968,40894464,90112,106
1854000000,33750174,34163200,24903680,41156608,243712,354
1856000000,33833334,34204160,24903680,41156608,119808,138
1858000000,33969135,34345984,24379392,41418752,104448,17
1860000000,34033249,34357760,25165824,40632320,28160,415
1862000000,34100627,34436096,24903680,40632320,144896,109
1864000000,34164954,34523136,24117248,41156608,255488,294
1866000000,34293170,34643456,23855104,41418752,7168,78
1868000000,34363621,34705920,23592960,41418752,136192,283
1870000000,34507036,34806784,24117248,40632320,154112,228
1872000000,34440339,34782208,25952256,38797312,245248,365
1874000000,34313084,34622464,25690112,39583744,8192,132
1876000000,34225173,34536448,25427968,39845888,181760,491
1878000000,34010723,34294272,27262976,38535168,114176,413
1880000000,33817163,34100736,27262976,38797312,239104,437
1882000000,33691513,33970176,27525120,38797312,233472,135
1884000000,33558682,33857024,27000832,39583744,217088,358
1886000000,33431926,33715200,27262976,39583744,223744,138
1888000000,33305823,33594368,27525120,39583744,208384,289
1890000000,33345145,33689088,25690112,41418752,74240,391
1892000000,33454510,33807872,25952256,40894464,108544,82
1894000000,33465854,33774080,27000832,39845888,131072,2
1896000000,33490431,33775104,26214400,40632320,105472,1
1898000000,33550646,33828352,26476544,40108032,253952,202
1900000000,33556669,33839616,26738688,39845888,236544,323
1902000000,33431730,33711104,27262976,39583744,227840,334
1904000000,33302282,33555456,27262976,39845888,250880,246
1906000000,33350058,33625088,27262976,39845888,133632,86
1908000000,33344296,33649664,26738688,40370176,114688,216
1910000000,33385018,33729024,25952256,40894464,256512,454
1912000000,33446493,33818624,25952256,40894464,105472,419
1914000000,33509233,33874944,26476544,40108032,248832,143
1916000000,33420680,33793024,26738688,40108032,157184,120
1918000000,33391568,33765376,27262976,39583744,214016,48
1920000000,33263443,33702912,27000832,40108032,142336,173
1922000000,33247897,33662464,26738688,40370176,198144,359
1924000000,33310367,33687552,25952256,41156608,110592,353
1926000000,33402579,33789952,25952256,40894464,178176,301
1928000000,33467730,33832960,26214400,40632320,70144,174
1930000000,33405806,33750016,27262976,39583744,215040,146
1932000000,33303505,33608192,27262976,39845888,197120,47
1934000000,33314687,33606656,27000832,40108032,187392,129
1936000000,33359892,33632768,26476544,40632320,115712,492
1938000000,33527132,33827840,24641536,42205184,15872,164
1940000000,33783028,34073600,24641536,41680896,38400,268
1942000000,33929807,34194944,24117248,41943040,32256,433
1944000000,34018620,34350080,25165824,40632320,50688,196
1946000000,34083739,34447360,24903680,40632320,150528,101
1948000000,34146481,34512896,24379392,41156608,22016,335
1950000000,34253863,34601984,23330816,41943040,87552,473
1952000000,34508499,34851328,23068672,41680896,108032,301
1954000000,34686922,35031040,22544384,41943040,12288,54
1956000000,34817436,35152384,22806528,41418752,22528,100
1958000000,35026449,35342336,22282240,41418752,147456,495
1960000000,35235012,35567616,22020096,41156608,238080,316
1962000000,35327824,35626496,22282240,40894464,86528,176
1964000000,35383774,35690496,22544384,40370176,228864,34
1966000000,35418699,35753984,22806528,40108032,130048,437
1968000000,35387781,35699200,23068672,39845888,216064,123
1970000000,35264649,35556864,23592960,39583744,219136,375
1972000000,35159561,35441152,23592960,39845888,177664,503
1974000000,35154991,35456000,23330816,40108032,167424,465
1976000000,35094031,35383808,24117248,39583744,38400,497
1978000000,35023750,35324416,23330816,40370176,168448,122
1980000000,34992609,35264512,23855104,39845888,259584,31
1982000000,34977328,35214336,24117248,39845888,62464,464
1984000000,34853995,35076608,25165824,39059456,61440,405
1986000000,34729187,34909184,24903680,39583744,91648,285
1988000000,34633193,34805760,24903680,39845888,29184,23
1990000000,34666201,34855936,24379392,40108032,207872,295
1992000000,34677741,34902528,24117248,40370176,150016,19
1994000000,34596533,34799104,25165824,39583744,72192,331
1996000000,34610265,34839552,22806528,41943040,17920,423
1998000000,34703306,34921472,24117248,40370176,105472,54
